x_Doppler,nu_Hz,Voigt_H,phi_Hz^-1,sigma_Voigt_m2,sigma_Voigt_cm2,Lee_first_order_factor,sigma_Lee1_m2,rate_at_250cm^-3_s^-1
-18.825,2464978065454760.0,1.3773024174643247e-06,1.3426720907718862e-17,1.4831018601321203e-23,1.4831018601321203e-19,1.0007917733900487,1.4842761407197046e-23,1.1115568802834513e-06
-18.799999999999997,2464979512307798.0,1.380983603723205e-06,1.3462607187943585e-17,1.4870658219453064e-23,1.4870658219453065e-19,1.0007907218981626,1.4882416774547277e-23,1.1145277949219343e-06
-18.775,2464980959160835.5,1.3846795894239449e-06,1.3498637741475988e-17,1.491045720040513e-23,1.4910457200405129e-19,1.0007896704062769,1.4922231547200348e-23,1.117510653503313e-06
-18.75,2464982406013873.5,1.3883904541193463e-06,1.3534813343841654e-17,1.4950416400815018e-23,1.4950416400815017e-19,1.000788618914391,1.4962206581966723e-23,1.1205055202309618e-06
-18.725,2464983852866911.5,1.3921162778982516e-06,1.3571134775791802e-17,1.4990536683092547e-23,1.4990536683092547e-19,1.000787567422505,1.5002342741430017e-23,1.1235124597408704e-06
-18.7,2464985299719949.0,1.3958571413898847e-06,1.3607602823345587e-17,1.5030818915466433e-23,1.5030818915466433e-19,1.0007865159306193,1.50426408939937e-23,1.126531537105144e-06
-18.674999999999997,2464986746572987.0,1.3996131257682447e-06,1.3644218277832944e-17,1.507126397203163e-23,1.507126397203163e-19,1.0007854644387335,1.5083101913928426e-23,1.1295628178355515e-06
-18.65,2464988193426025.0,1.403384312756529e-06,1.3680981935937702e-17,1.511187273279695e-23,1.511187273279695e-19,1.0007844129468475,1.512372668141967e-23,1.1326063678870937e-06
-18.625,2464989640279062.5,1.4071707846316106e-06,1.371789459974123e-17,1.515264608373327e-23,1.5152646083733272e-19,1.0007833614549617,1.5164516082615944e-23,1.1356622536616178e-06
-18.6,2464991087132100.5,1.4109726242285512e-06,1.3754957076766439e-17,1.5193584916822138e-23,1.5193584916822138e-19,1.000782309963076,1.5205471009677407e-23,1.1387305420114585e-06
-18.575,2464992533985138.0,1.4147899149451565e-06,1.3792170180022182e-17,1.523469013010482e-23,1.523469013010482e-19,1.00078125847119,1.5246592360824918e-23,1.141811300243116e-06
-18.549999999999997,2464993980838176.0,1.418622740746577e-06,1.3829534728048113e-17,1.5275962627731845e-23,1.5275962627731845e-19,1.0007802069793041,1.528788104038959e-23,1.1449045961209673e-06
-18.525,2464995427691214.0,1.4224711861699536e-06,1.3867051544959969e-17,1.5317403320013027e-23,1.5317403320013029e-19,1.0007791554874184,1.5329337958862817e-23,1.1480104978710166e-06
-18.5,2464996874544251.5,1.4263353363291082e-06,1.3904721460495298e-17,1.5359013123467976e-23,1.5359013123467976e-19,1.0007781039955326,1.5370964032946785e-23,1.1511290741846806e-06
-18.475,2464998321397289.5,1.4302152769192756e-06,1.394254531005959e-17,1.5400792960877057e-23,1.5400792960877056e-19,1.0007770525036466,1.541276018560545e-23,1.1542603942226077e-06
-18.45,2464999768250327.5,1.4341110942218855e-06,1.3980523934772898e-17,1.5442743761332876e-23,1.5442743761332876e-19,1.0007760010117608,1.5454727346116032e-23,1.157404527618537e-06
-18.424999999999997,2465001215103365.0,1.4380228751093862e-06,1.4018658181516845e-17,1.548486646029221e-23,1.5484866460292208e-19,1.000774949519875,1.549686645012094e-23,1.1605615444831902e-06
-18.4,2465002661956403.0,1.4419507070501165e-06,1.4056948902982145e-17,1.5527161999628503e-23,1.5527161999628502e-19,1.000773898027989,1.5539178439680283e-23,1.163731515408206e-06
-18.375,2465004108809441.0,1.4458946781132296e-06,1.409539695771658e-17,1.5569631327684858e-23,1.5569631327684858e-19,1.0007728465361032,1.5581664263324862e-23,1.1669145114701118e-06
-18.35,2465005555662478.5,1.449854876973652e-06,1.4134003210173356e-17,1.5612275399327443e-23,1.5612275399327442e-19,1.0007717950442174,1.5624324876109602e-23,1.1701106042343263e-06
-18.325,2465007002515516.5,1.4538313929171066e-06,1.4172768530760072e-17,1.565509517599959e-23,1.565509517599959e-19,1.0007707435523314,1.5667161239667625e-23,1.173319865759215e-06
-18.299999999999997,2465008449368554.0,1.4578243158451687e-06,1.4211693795887987e-17,1.5698091625776214e-23,1.5698091625776215e-19,1.0007696920604456,1.5710174322264722e-23,1.176542368600167e-06
-18.275,2465009896221592.0,1.4618337362803837e-06,1.4250779888021948e-17,1.5741265723418956e-23,1.5741265723418955e-19,1.0007686405685599,1.5753365098854456e-23,1.1797781858137292e-06
-18.25,2465011343074630.0,1.465859745371425e-06,1.4290027695730635e-17,1.5784618450431697e-23,1.5784618450431699e-19,1.0007675890766738,1.5796734551133712e-23,1.1830273909617674e-06
-18.225,2465012789927667.5,1.4699024348983113e-06,1.4329438113737448e-17,1.5828150795116756e-23,1.5828150795116755e-19,1.000766537584788,1.5840283667598907e-23,1.1862900581156767e-06
-18.2,2465014236780705.5,1.4739618972776665e-06,1.4369012042971763e-17,1.5871863752631505e-23,1.5871863752631505e-19,1.0007654860929023,1.5884013443602585e-23,1.1895662618606256e-06
-18.174999999999997,2465015683633743.5,1.4780382255680317e-06,1.4408750390620738e-17,1.59157583250456e-23,1.59157583250456e-19,1.0007644346010163,1.592792488141068e-23,1.192856077299846e-06
-18.15,2465017130486781.0,1.4821315134752366e-06,1.444865407018166e-17,1.5959835521398804e-23,1.5959835521398804e-19,1.0007633831091305,1.597201899026034e-23,1.1961595800589647e-06
-18.125,2465018577339819.0,1.486241855357816e-06,1.4488724001514757e-17,1.6004096357759318e-23,1.6004096357759319e-19,1.0007623316172447,1.601629678641827e-23,1.1994768462903783e-06
-18.1,2465020024192856.5,1.4903693462324819e-06,1.4528961110896534e-17,1.6048541857282694e-23,1.6048541857282695e-19,1.0007612801253587,1.606075929323963e-23,1.202807952677666e-06
-18.075,2465021471045894.5,1.494514081779649e-06,1.4569366331073644e-17,1.6093173050271347e-23,1.6093173050271347e-19,1.000760228633473,1.6105407541227598e-23,1.2061529764400513e-06
-18.049999999999997,2465022917898932.5,1.498676158349014e-06,1.4609940601317286e-17,1.613799097423464e-23,1.613799097423464e-19,1.0007591771415871,1.6150242568093418e-23,1.2095119953369044e-06
-18.025,2465024364751970.0,1.50285567296519e-06,1.465068486747812e-17,1.6182996673949537e-23,1.6182996673949536e-19,1.0007581256497011,1.6195265418817087e-23,1.212885087672289e-06
-18.0,2465025811605008.0,1.5070527233333994e-06,1.469160008204177e-17,1.6228191201521916e-23,1.6228191201521916e-19,1.0007570741578153,1.6240477145708676e-23,1.2162723322995571e-06
-17.975,2465027258458046.0,1.5112674078452189e-06,1.4732687204184828e-17,1.6273575616448433e-23,1.6273575616448434e-19,1.0007560226659296,1.6285878808470186e-23,1.2196738086259853e-06
-17.95,2465028705311083.5,1.5154998255843818e-06,1.477394719983142e-17,1.6319150985678997e-23,1.6319150985678996e-19,1.0007549711740438,1.633147147425805e-23,1.2230895966174573e-06
-17.924999999999997,2465030152164121.5,1.5197500763326392e-06,1.4815381041710343e-17,1.636491838367989e-23,1.6364918383679892e-19,1.0007539196821578,1.6377256217746252e-23,1.2265197768031954e-06
-17.9,2465031599017159.0,1.5240182605756776e-06,1.4856989709412756e-17,1.6410878892497493e-23,1.6410878892497492e-19,1.000752868190272,1.642323412119006e-23,1.2299644302805352e-06
-17.875,2465033045870197.0,1.5283044795090993e-06,1.4898774189450468e-17,1.6457033601822657e-23,1.6457033601822658e-19,1.0007518166983862,1.646940627449041e-23,1.233423638719752e-06
-17.85,2465034492723235.0,1.5326088350444569e-06,1.494073547531479e-17,1.650338360905572e-23,1.650338360905572e-19,1.0007507652065002,1.6515773775258923e-23,1.2368974843689313e-06
-17.825,2465035939576272.5,1.5369314298153514e-06,1.4982874567535958e-17,1.6549930019372155e-23,1.6549930019372157e-19,1.0007497137146144,1.656233772888359e-23,1.2403860500588915e-06
-17.799999999999997,2465037386429310.5,1.5412723671835872e-06,1.5025192473743144e-17,1.6596673945788838e-23,1.659667394578884e-19,1.0007486622227286,1.6609099248594994e-23,1.2438894192081487e-06
-17.775,2465038833282348.5,1.5456317512453934e-06,1.506769020872512e-17,1.6643616509231067e-23,1.6643616509231067e-19,1.0007476107308426,1.6656059455533397e-23,1.2474076758279403e-06
-17.75,2465040280135386.0,1.5500096868377064e-06,1.511036879449147e-17,1.669075883860018e-23,1.669075883860018e-19,1.0007465592389568,1.6703219478816336e-23,1.2509409045272934e-06
-17.725,2465041726988424.0,1.5544062795445119e-06,1.5153229260334456e-17,1.6738102070841878e-23,1.6738102070841878e-19,1.000745507747071,1.6750580455606957e-23,1.2544891905181442e-06
-17.7,2465043173841461.5,1.5588216357032525e-06,1.519627264289145e-17,1.6785647351015206e-23,1.6785647351015205e-19,1.000744456255185,1.6798143531182998e-23,1.2580526196205093e-06
-17.674999999999997,2465044620694499.5,1.5632558624113009e-06,1.5239499986208052e-17,1.6833395832362251e-23,1.683339583236225e-19,1.0007434047632993,1.684590985900653e-23,1.2616312782677089e-06
-17.65,2465046067547537.5,1.5677090675324945e-06,1.5282912341801802e-17,1.688134867637854e-23,1.688134867637854e-19,1.0007423532714135,1.689388060079432e-23,1.2652252535116422e-06
-17.625,2465047514400575.0,1.5721813597037436e-06,1.5326510768726578e-17,1.6929507052884153e-23,1.6929507052884154e-19,1.0007413017795275,1.694205692658898e-23,1.2688346330281191e-06
-17.6,2465048961253613.0,1.5766728483416948e-06,1.5370296333637578e-17,1.6977872140095513e-23,1.6977872140095512e-19,1.0007402502876417,1.6990440014830763e-23,1.2724595051222386e-06
-17.575,2465050408106651.0,1.581183643649473e-06,1.541427011085703e-17,1.7026445124697963e-23,1.7026445124697963e-19,1.000739198795756,1.7039031052430142e-23,1.2760999587338298e-06
-17.549999999999997,2465051854959688.5,1.5857138566234808e-06,1.5458433182440473e-17,1.7075227201918992e-23,1.7075227201918994e-19,1.00073814730387,1.7087831234841055e-23,1.2797560834429392e-06
-17.525,2465053301812726.5,1.590263599060276e-06,1.5502786638243826e-17,1.7124219575602297e-23,1.7124219575602298e-19,1.0007370958119841,1.713684176613497e-23,1.2834279694753824e-06
-17.5,2465054748665764.0,1.5948329835635173e-06,1.554733157599107e-17,1.717342345828256e-23,1.717342345828256e-19,1.0007360443200983,1.7186063859075674e-23,1.2871157077083472e-06
-17.475,2465056195518802.0,1.599422123550973e-06,1.559206910134259e-17,1.7222840071260943e-23,1.7222840071260942e-19,1.0007349928282123,1.7235498735194768e-23,1.2908193896760533e-06
-17.45,2465057642371840.0,1.6040311332616103e-06,1.563700032796428e-17,1.7272470644681395e-23,1.7272470644681395e-19,1.0007339413363265,1.7285147624868012e-23,1.29453910757547e-06
-17.424999999999997,2465059089224877.5,1.6086601277627515e-06,1.568212637759731e-17,1.7322316417607742e-23,1.7322316417607742e-19,1.0007328898444408,1.7335011767392395e-23,1.2982749542720948e-06
-17.4,2465060536077915.5,1.613309222957302e-06,1.5727448380128586e-17,1.737237863810151e-23,1.737237863810151e-19,1.000731838352555,1.738509241106398e-23,1.302027023305786e-06
-17.375,2465061982930953.5,1.6179785355910613e-06,1.577296747366201e-17,1.7422658563300622e-23,1.7422658563300623e-19,1.000730786860669,1.7435390813256603e-23,1.3057954088966605e-06
-17.35,2465063429783991.0,1.6226681832600961e-06,1.5818684804590384e-17,1.747315745949885e-23,1.7473157459498851e-19,1.0007297353687832,1.7485908240501365e-23,1.309580205951049e-06
-17.325,2465064876637029.0,1.627378284418199e-06,1.5864601527668094e-17,1.752387660222608e-23,1.7523876602226079e-19,1.0007286838768974,1.753664596856686e-23,1.3133815100675111e-06
-17.299999999999997,2465066323490067.0,1.6321089583844158e-06,1.591071880608451e-17,1.7574817276329385e-23,1.7574817276329384e-19,1.0007276323850114,1.75876052825403e-23,1.317199417542913e-06
-17.275,2465067770343104.5,1.6368603253506572e-06,1.5957037811538177e-17,1.7625980776055005e-23,1.7625980776055004e-19,1.0007265808931256,1.7638787476909486e-23,1.3210340253785693e-06
-17.25,2465069217196142.5,1.6416325063893877e-06,1.6003559724311773e-17,1.767736840513111e-23,1.767736840513111e-19,1.0007255294012398,1.769019385564558e-23,1.3248854312864488e-06
-17.225,2465070664049180.0,1.6464256234613864e-06,1.6050285733347778e-17,1.7728981476851407e-23,1.7728981476851408e-19,1.0007244779093538,1.7741825732286728e-23,1.3287537336954383e-06
-17.2,2465072110902218.0,1.6512397994235974e-06,1.6097217036324983e-17,1.7780821314159637e-23,1.7780821314159637e-19,1.000723426417468,1.779368443002258e-23,1.3326390317576769e-06
-17.174999999999997,2465073557755256.0,1.6560751580370564e-06,1.6144354839735783e-17,1.7832889249734964e-23,1.7832889249734963e-19,1.0007223749255822,1.7845771281779658e-23,1.3365414253549551e-06
-17.15,2465075004608293.5,1.6609318239748985e-06,1.6191700358964218e-17,1.7885186626078166e-23,1.7885186626078166e-19,1.0007213234336962,1.7898087630307586e-23,1.340461015105175e-06
-17.125,2465076451461331.5,1.6658099228304554e-06,1.6239254818364944e-17,1.7937714795598878e-23,1.7937714795598878e-19,1.0007202719418105,1.7950634828266346e-23,1.3443979023688888e-06
-17.1,2465077898314369.5,1.6707095811254277e-06,1.628701945134286e-17,1.7990475120703538e-23,1.7990475120703537e-19,1.0007192204499247,1.800341423831421e-23,1.3483521892558901e-06
-17.075,2465079345167407.0,1.6756309263181482e-06,1.63349955004337e-17,1.8043468973884405e-23,1.8043468973884405e-19,1.0007181689580387,1.8056427233196782e-23,1.3523239786318858e-06
-17.049999999999997,2465080792020445.0,1.6805740868119299e-06,1.638318421738539e-17,1.8096697737809443e-23,1.8096697737809442e-19,1.0007171174661529,1.8109675195836914e-23,1.356313374125233e-06
-17.025,2465082238873482.5,1.6855391919635002e-06,1.6431586863240285e-17,1.8150162805413134e-23,1.8150162805413134e-19,1.000716065974267,1.81631595194255e-23,1.360320480133745e-06
-17.0,2465083685726520.5,1.6905263720915265e-06,1.6480204708418257e-17,1.8203865579988282e-23,1.8203865579988283e-19,1.000715014482381,1.8216881607513294e-23,1.3643454018315706e-06
-16.975,2465085132579558.5,1.6955357584852243e-06,1.652903903280065e-17,1.825780747527873e-23,1.825780747527873e-19,1.0007139629904953,1.8270842874103667e-23,1.3683882451761461e-06
-16.95,2465086579432596.0,1.7005674834130632e-06,1.6578091125815114e-17,1.831198991557307e-23,1.8311989915573069e-19,1.0007129114986095,1.8325044743746302e-23,1.3724491169152158e-06
-16.924999999999997,2465088026285634.0,1.7056216801315585e-06,1.662736228652133e-17,1.8366414335799342e-23,1.8366414335799343e-19,1.0007118600067235,1.837948865163191e-23,1.3765281245939306e-06
-16.9,2465089473138672.0,1.7106984828941576e-06,1.6676853823697638e-17,1.842108218162072e-23,1.842108218162072e-19,1.0007108085148377,1.843417604368794e-23,1.3806253765620194e-06
-16.875,2465090919991709.5,1.7157980269602234e-06,1.6726567055928606e-17,1.8475994909532223e-23,1.8475994909532222e-19,1.000709757022952,1.8489108376675287e-23,1.3847409819810382e-06
-16.85,2465092366844747.5,1.7209204486041024e-06,1.677650331169344e-17,1.8531153986958403e-23,1.8531153986958403e-19,1.0007087055310662,1.8544287118286e-23,1.3888750508316899e-06
-16.825,2465093813697785.0,1.7260658851243011e-06,1.682666392945543e-17,1.858656089235212e-23,1.858656089235212e-19,1.0007076540391802,1.8599713747242063e-23,1.393027693921229e-06
-16.799999999999997,2465095260550823.0,1.7312344748527508e-06,1.6877050257752274e-17,1.8642217115294327e-23,1.8642217115294326e-19,1.0007066025472944,1.8655389753395208e-23,1.3971990228909389e-06
-16.775,2465096707403861.0,1.7364263571641683e-06,1.6927663655287338e-17,1.8698124156594862e-23,1.8698124156594862e-19,1.0007055510554086,1.871131663782771e-23,1.4013891502236877e-06
-16.75,2465098154256898.5,1.7416416724855326e-06,1.6978505491022025e-17,1.8754283528394495e-23,1.8754283528394495e-19,1.0007044995635226,1.876749591295443e-23,1.4055981892515745e-06
-16.725,2465099601109936.5,1.7468805623056365e-06,1.7029577144268902e-17,1.8810696754267774e-23,1.8810696754267773e-19,1.0007034480716368,1.8823929102625708e-23,1.4098262541636395e-06
-16.7,2465101047962974.5,1.7521431691847675e-06,1.7080880004786072e-17,1.8867365369327294e-23,1.8867365369327295e-19,1.000702396579751,1.8880617742231623e-23,1.4140734600136768e-06
-16.674999999999997,2465102494816012.0,1.7574296367644632e-06,1.7132415472872273e-17,1.892429092032872e-23,1.892429092032872e-19,1.000701345087865,1.893756337880702e-23,1.4183399227281074e-06
-16.65,2465103941669050.0,1.7627401097773981e-06,1.7184184959463256e-17,1.898147496577725e-23,1.898147496577725e-19,1.0007002935959792,1.8994767571138023e-23,1.422625759113957e-06
-16.625,2465105388522087.5,1.7680747340573576e-06,1.723618988622903e-17,1.903891907603504e-23,1.903891907603504e-19,1.0006992421040934,1.9052231889869432e-23,1.4269310868669083e-06
-16.6,2465106835375125.5,1.7734336565493277e-06,1.7288431685672213e-17,1.9096624833429825e-23,1.9096624833429824e-19,1.0006981906122074,1.9109957917613373e-23,1.431256024579442e-06
-16.575,2465108282228163.5,1.7788170253196874e-06,1.7340911801227387e-17,1.915459383236469e-23,1.915459383236469e-19,1.0006971391203217,1.9167947249059104e-23,1.4356006917490625e-06
-16.549999999999997,2465109729081201.0,1.7842249895665152e-06,1.7393631687361588e-17,1.9212827679429042e-23,1.9212827679429043e-19,1.0006960876284359,1.9226201491083962e-23,1.4399652087866172e-06
-16.525,2465111175934239.0,1.789657699630003e-06,1.7446592809675812e-17,1.927132799351076e-23,1.927132799351076e-19,1.0006950361365499,1.9284722262865554e-23,1.4443496970246997e-06
-16.5,2465112622787277.0,1.795115307002987e-06,1.7499796645007687e-17,1.9330096405909578e-23,1.9330096405909578e-19,1.000693984644664,1.9343511195995156e-23,1.4487542787261497e-06
-16.475,2465114069640314.5,1.8005979643415844e-06,1.755324468153516e-17,1.938913456045164e-23,1.938913456045164e-19,1.0006929331527783,1.9402569934592256e-23,1.4531790770926367e-06
-16.45,2465115516493352.5,1.8061058254759557e-06,1.76069384188814e-17,1.9448444113605363e-23,1.9448444113605363e-19,1.0006918816608923,1.9461900135420454e-23,1.4576242162733458e-06
-16.424999999999997,2465116963346390.0,1.8116390454211692e-06,1.7660879368220747e-17,1.9508026734598465e-23,1.9508026734598464e-19,1.0006908301690065,1.9521503468004512e-23,1.462089821373747e-06
