sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
228,-2.9648036982824575,-0.8601436175978048,-0.2501917353682631,1.0000000137934566,1.379345659913156e-08
229,3.6321906985473067,0.4516273573921499,-0.19491966688093365,1.0000000405332685,4.053326851938266e-08
230,-0.5940948194766476,-0.9653994349462351,-0.7913624143325813,0.9999999949654134,-5.03458663647649e-09
231,1.5544837811745,0.017317255595711956,-0.312682435443711,1.0000000043250785,4.325078517553038e-09
232,0.20976732178792323,-2.293346428139059,-0.05039247906892963,1.0000000269488467,2.694884670972897e-08
233,-3.160775905693326,-2.6134620556718744,0.44657864833606875,0.9999999974875287,-2.512471342086542e-09
234,2.237307156820467,-0.5279179781755534,-0.2702049597644407,1.0000000272469667,2.724696668288118e-08
235,0.9843531897192879,2.10373779924634,-0.8721502230434184,0.9999999981829404,-1.817059613884453e-09
236,0.80070412252386,3.499169783430756,-0.003228366070029298,1.0000000339739583,3.397395831328254e-08
237,4.0,3.702363706269227,-0.611653949537396,0.9999999948459357,-5.1540642864722486e-09
238,4.0,0.8218630937093643,-0.9222948377354019,1.0000000230891073,2.3089107292761923e-08
239,4.0,3.1743077375168145,-0.906768289852733,0.9999999964895618,-3.5104381623796144e-09
240,4.0,1.7820854615479664,-0.29324469362028993,1.0000000152089767,1.520897674467392e-08
241,3.821038685770036,0.6066810151857682,-0.4510123640918663,1.0000000332261283,3.322612829315119e-08
242,2.6417926822157627,1.6428596252892387,0.8633742358427547,1.0000000342204027,3.4220402733708966e-08
243,-1.1800185344624294,-0.3784046622669317,-0.21008921860131724,0.9999999974318444,-2.5681555770873388e-09
244,-3.2083139549244053,-3.878637574939173,0.11435861529175684,0.9999999973032807,-2.6967192923166294e-09
245,3.088533732438195,0.7722170839526816,0.3410578605041712,1.000000038776033,3.877603305113553e-08
246,-3.7185879392347583,-3.401287598464271,-0.8519089743075363,0.9999999948426692,-5.157330784655301e-09
247,2.4720116345045757,1.9641103495787586,0.26240324452226216,0.9999999964471038,-3.5528961994657493e-09
248,1.5294551491652073,2.2831295557577542,0.23780889185687593,0.9999999985955303,-1.4044696516890554e-09
249,-1.1964961646512786,-3.130946285883736,0.3790940635658113,1.0000000272847966,2.7284796644266862e-08
250,-1.9941866944788127,0.821283459964957,0.1000316276272113,1.000000042391633,4.239163309271987e-08
251,-0.8094459357968726,-2.6556240500817294,0.5114265387898338,1.0000000324415517,3.244155166726159e-08
252,-0.8791662219030845,-3.5523036782397712,0.020377771133613054,1.0000000341696247,3.416962468527629e-08
253,2.2938300950674027,0.8029222440318824,-0.47784085808021204,1.0000000027174938,2.7174937855534154e-09
254,3.9264250474074855,2.8427628420929,0.3430505032116913,1.0000000042571808,4.257180830080642e-09
255,-3.863408746551568,-0.6553524500074754,-0.918091126776665,1.0000000236927622,2.3692762196603212e-08
256,-4.0,-1.3198825401870264,-0.3847918270197743,1.0000000227233088,2.2723308790162378e-08
257,4.0,3.4473760144370633,-0.6841459068205104,0.9999999955323546,-4.4676453647696235e-09
258,2.2641551235425146,1.2552097604687704,0.5127240502016972,1.000000005895261,5.895260946076064e-09
259,0.8809669202317099,2.9647046281593985,0.16982300903266667,1.000000022957329,2.295732892676483e-08
260,4.0,2.026670649280504,-0.6067880217046921,1.0000000077116038,7.711603799975819e-09
261,-4.0,-1.8830485469461653,-0.6156877512919059,1.0000000096141135,9.614113505307387e-09
262,-2.6791430655706407,0.36772401908837704,-0.8250863466612807,1.0000000221772432,2.217724315300984e-08
263,3.3512926883436904,3.2623894231719683,0.22842174099694312,0.9999999946030029,-5.3969970714717874e-09
264,-0.4259776418995642,-2.3812078403473658,0.05278025869354397,1.0000000164703817,1.6470381725142147e-08
265,-2.0556288048253646,-2.5502620891002534,0.055704707323946945,0.999999995954749,-4.045251023043761e-09
266,1.907083357102421,1.7246374311975767,0.6956290786319927,0.9999999951414068,-4.858593194434491e-09
267,1.4918864207856533,1.730630648296751,0.8082184129380425,0.9999999961617725,-3.838227513597303e-09
268,-2.53037092592914,-1.1459892158172673,0.3024179256683046,1.0000000094708954,9.470895401264556e-09
269,2.0261596539960838,-1.4406828969482675,-0.6274695046115463,1.0000000346627251,3.466272513463764e-08
270,2.4440842120194897,0.38676838802108904,-0.24843012761962147,1.000000012963263,1.2963262907561557e-08
271,-2.727764273428435,-3.9294228772907793,-0.8203111124831979,0.9999999988563189,-1.1436811497844701e-09
272,4.0,2.384568243249241,-0.8161505377881891,1.0000000023525006,2.3525006387359326e-09
273,0.8657345785351356,1.9096436882036656,-0.6222803030295896,0.9999999981962012,-1.8037987770114228e-09
274,2.238142602191159,-1.803441279133306,-0.9143191445883029,1.0000000408967682,4.0896768194187416e-08
275,0.7207426349223081,0.6879737209259496,-0.4275101959053933,0.9999999945514475,-5.448552498066306e-09
